name,url,country,pageid,revid,ores
"Wenzel Anton, Prince of Kaunitz-Rietberg","https://en.wikipedia.org/wiki/Wenzel_Anton,_Prince_of_Kaunitz-Rietberg",Czechia,30941835,1087676617,C
Maximilian Ulrich von Kaunitz,https://en.wikipedia.org/wiki/Maximilian_Ulrich_von_Kaunitz,Czechia,53231919,1087172023,Start
Philip Kinsky of Wchinitz and Tettau,https://en.wikipedia.org/wiki/Philip_Kinsky_of_Wchinitz_and_Tettau,Czechia,27957436,1086536221,Start
Bohuslav Kokotek,https://en.wikipedia.org/wiki/Bohuslav_Kokotek,Czechia,51168844,1101925484,Start
Jan Krejčí,https://en.wikipedia.org/wiki/Jan_Krejčí,Czechia,54200193,1089306800,C
Jan Lacina (Czech politician),https://en.wikipedia.org/wiki/Jan_Lacina_(Czech_politician),Czechia,70801270,1100139907,GA
Lubomír Ledl,https://en.wikipedia.org/wiki/Lubomír_Ledl,Czechia,67728632,1098598568,Stub
Miroslav Lidinský,https://en.wikipedia.org/wiki/Miroslav_Lidinský,Czechia,53579617,1110419961,C
Jiří Lobkowicz,https://en.wikipedia.org/wiki/Jiří_Lobkowicz,Czechia,1398706,1036408754,Stub
Jiří Löw,https://en.wikipedia.org/wiki/Jiří_Löw,Czechia,65348138,1100079475,Start
Ivan Mašek,https://en.wikipedia.org/wiki/Ivan_Mašek,Czechia,59624780,1108547621,Stub
Mikuláš of Hus,https://en.wikipedia.org/wiki/Mikuláš_of_Hus,Czechia,4633263,1016780533,Stub
Zdeněk Mraček,https://en.wikipedia.org/wiki/Zdeněk_Mraček,Czechia,71547226,1106394242,Stub
Jana Nečasová,https://en.wikipedia.org/wiki/Jana_Nečasová,Czechia,68012240,1078853565,Stub
Joseph Nekl,https://en.wikipedia.org/wiki/Joseph_Nekl,Czechia,71699591,1109748763,Stub
Roman Onderka,https://en.wikipedia.org/wiki/Roman_Onderka,Czechia,68431211,1058094951,Stub
Vladimír Oplt,https://en.wikipedia.org/wiki/Vladimír_Oplt,Czechia,66322377,1101228395,Stub
František Palacký,https://en.wikipedia.org/wiki/František_Palacký,Czechia,901900,1105698438,C
Mojmír Povolný,https://en.wikipedia.org/wiki/Mojmír_Povolný,Czechia,62033470,1108319836,C
Vladimír Príkazský,https://en.wikipedia.org/wiki/Vladimír_Príkazský,Czechia,67653773,1098436155,Start
Ondřej Přikryl,https://en.wikipedia.org/wiki/Ondřej_Přikryl,Czechia,37494409,1070612078,Stub
František Reichel,https://en.wikipedia.org/wiki/František_Reichel,Czechia,65911162,1105195920,Stub
Bedřich Reicin,https://en.wikipedia.org/wiki/Bedřich_Reicin,Czechia,10991232,994557125,Start
František Ladislav Rieger,https://en.wikipedia.org/wiki/František_Ladislav_Rieger,Czechia,2127637,1081925821,C
Luca Rovinalti,https://en.wikipedia.org/wiki/Luca_Rovinalti,Czechia,41390457,1068280342,Stub
Richard Sacher,https://en.wikipedia.org/wiki/Richard_Sacher,Czechia,42197426,1092501154,Stub
Tomáš Eduard Šilinger,https://en.wikipedia.org/wiki/Tomáš_Eduard_Šilinger,Czechia,16408864,1078089986,Stub
Karel Štogl,https://en.wikipedia.org/wiki/Karel_Štogl,Czechia,54607883,1098811438,Start
Antonín Cyril Stojan,https://en.wikipedia.org/wiki/Antonín_Cyril_Stojan,Czechia,53031619,1081455346,C
Matěj Stropnický,https://en.wikipedia.org/wiki/Matěj_Stropnický,Czechia,50600122,1079854598,Stub
Jiří Svoboda (director),https://en.wikipedia.org/wiki/Jiří_Svoboda_(director),Czechia,49721316,1049133241,Stub
Miroslav Tetter,https://en.wikipedia.org/wiki/Miroslav_Tetter,Czechia,68485641,1098599146,Start
"Leopold, Count von Thun und Hohenstein","https://en.wikipedia.org/wiki/Leopold,_Count_von_Thun_und_Hohenstein",Czechia,14600677,1096753974,C
Tomáš Vandas,https://en.wikipedia.org/wiki/Tomáš_Vandas,Czechia,34881842,1110388860,Start
Jiří Ventruba,https://en.wikipedia.org/wiki/Jiří_Ventruba,Czechia,67055453,1106895401,Stub
Jan Vrba (politician),https://en.wikipedia.org/wiki/Jan_Vrba_(politician),Czechia,65782300,1104640063,Stub
Christian August Broberg,https://en.wikipedia.org/wiki/Christian_August_Broberg,Denmark,59902398,1106575496,C
Peter Vogelius Deinboll,https://en.wikipedia.org/wiki/Peter_Vogelius_Deinboll,Denmark,57000855,1086892227,Stub
Niko Grünfeld,https://en.wikipedia.org/wiki/Niko_Grünfeld,Denmark,70181497,1076895271,Stub
Petra Petersen,https://en.wikipedia.org/wiki/Petra_Petersen,Denmark,61866219,956506009,Start
Henning Podebusk,https://en.wikipedia.org/wiki/Henning_Podebusk,Denmark,2952107,1065426004,Start
Mads Rørvig,https://en.wikipedia.org/wiki/Mads_Rørvig,Denmark,63240319,1011343841,Start
Grethe Rostbøll,https://en.wikipedia.org/wiki/Grethe_Rostbøll,Denmark,68366217,1098592394,Stub
Theresa Scavenius,https://en.wikipedia.org/wiki/Theresa_Scavenius,Denmark,62635933,1053774991,C
Erna Sørensen,https://en.wikipedia.org/wiki/Erna_Sørensen,Denmark,58928017,923585617,Start
Elisa Ussing,https://en.wikipedia.org/wiki/Elisa_Ussing,Denmark,58549905,976628048,Start
Gertie Wandel,https://en.wikipedia.org/wiki/Gertie_Wandel,Denmark,56901627,1020166279,Start
Lars Weiss,https://en.wikipedia.org/wiki/Lars_Weiss,Denmark,70182578,1074392690,Stub
Julius Wulff,https://en.wikipedia.org/wiki/Julius_Wulff,Denmark,66423065,1037201024,Stub
Moussa Ali Abdoulkader,https://en.wikipedia.org/wiki/Moussa_Ali_Abdoulkader,Djibouti,31941845,997163619,Stub
Djama Ali Moussa,https://en.wikipedia.org/wiki/Djama_Ali_Moussa,Djibouti,54142837,1084934202,Stub
Choukri Djibah,https://en.wikipedia.org/wiki/Choukri_Djibah,Djibouti,62501662,1097190148,Start
Omar Farah Iltireh,https://en.wikipedia.org/wiki/Omar_Farah_Iltireh,Djibouti,31942030,1030633831,Start
Daher Ahmed Farah,https://en.wikipedia.org/wiki/Daher_Ahmed_Farah,Djibouti,39394854,999603390,Start
Ahmed Goumane-Roble,https://en.wikipedia.org/wiki/Ahmed_Goumane-Roble,Djibouti,31871903,1052661085,Stub
Barkat Gourad Hamadou,https://en.wikipedia.org/wiki/Barkat_Gourad_Hamadou,Djibouti,729977,1106305331,C
Mahmoud Harbi,https://en.wikipedia.org/wiki/Mahmoud_Harbi,Djibouti,24083351,1113413390,C
Mohamed Kamil,https://en.wikipedia.org/wiki/Mohamed_Kamil,Djibouti,31897672,1073985228,Stub
Ahmed-Idriss Moussa,https://en.wikipedia.org/wiki/Ahmed-Idriss_Moussa,Djibouti,31941895,1080051890,Stub
Omar Osman Rabe,https://en.wikipedia.org/wiki/Omar_Osman_Rabe,Djibouti,53048108,1098230816,Start
Mohamed Warsama Ragueh,https://en.wikipedia.org/wiki/Mohamed_Warsama_Ragueh,Djibouti,49890785,1073358606,Stub
Frank Baron (politician),https://en.wikipedia.org/wiki/Frank_Baron_(politician),Dominica,52629865,1103996048,Stub
Pelegrín Castillo,https://en.wikipedia.org/wiki/Pelegrín_Castillo,Dominica,69461904,1084729797,Stub
Aurelius Marie,https://en.wikipedia.org/wiki/Aurelius_Marie,Dominica,48796733,1077406858,Stub
Cecil Rawle,https://en.wikipedia.org/wiki/Cecil_Rawle,Dominica,7987799,1081518586,Start
President of the Dominican Republic,https://en.wikipedia.org/wiki/President_of_the_Dominican_Republic,Dominican Republic,451896,1115460639,C
Johnny Abbes García,https://en.wikipedia.org/wiki/Johnny_Abbes_García,Dominican Republic,2184028,1110092775,Start
José Rafael Abinader,https://en.wikipedia.org/wiki/José_Rafael_Abinader,Dominican Republic,43638180,1097958814,Start
Yamil Abreu Navarro,https://en.wikipedia.org/wiki/Yamil_Abreu_Navarro,Dominican Republic,65271443,1113486540,Stub
Desiderio Arias,https://en.wikipedia.org/wiki/Desiderio_Arias,Dominican Republic,48641698,1022518655,Start
Ramón Marrero Aristy,https://en.wikipedia.org/wiki/Ramón_Marrero_Aristy,Dominican Republic,43252937,1097597540,C
José María Cabral y Báez,https://en.wikipedia.org/wiki/José_María_Cabral_y_Báez,Dominican Republic,44484103,1097959224,Start
Miguel Cocco,https://en.wikipedia.org/wiki/Miguel_Cocco,Dominican Republic,41099974,1112041483,Stub
Viriato Fiallo,https://en.wikipedia.org/wiki/Viriato_Fiallo,Dominican Republic,43970668,1087349377,Start
Franklin Franco,https://en.wikipedia.org/wiki/Franklin_Franco,Dominican Republic,42706043,1089002192,Start
José Gabriel García,https://en.wikipedia.org/wiki/José_Gabriel_García,Dominican Republic,49786742,1092662819,GA
Rosa Gómez de Mejía,https://en.wikipedia.org/wiki/Rosa_Gómez_de_Mejía,Dominican Republic,68226091,1079971971,Start
Maximiliano Gómez,https://en.wikipedia.org/wiki/Maximiliano_Gómez,Dominican Republic,1769032,948020793,Stub
Juan Isidro Jimenes Grullón,https://en.wikipedia.org/wiki/Juan_Isidro_Jimenes_Grullón,Dominican Republic,42723739,1089002403,Start
Isabel Mayer,https://en.wikipedia.org/wiki/Isabel_Mayer,Dominican Republic,53943117,1088542137,Start
Miguel Mejía (politician),https://en.wikipedia.org/wiki/Miguel_Mejía_(politician),Dominican Republic,38955820,957199596,Stub
Guillermo Moreno García,https://en.wikipedia.org/wiki/Guillermo_Moreno_García,Dominican Republic,17090558,1104322066,C
Juan Vicente Moscoso,https://en.wikipedia.org/wiki/Juan_Vicente_Moscoso,Dominican Republic,55343100,1097962364,Start
José Ignacio Paliza,https://en.wikipedia.org/wiki/José_Ignacio_Paliza,Dominican Republic,43571384,1097962633,C
Porfirio Andrés Bautista García,https://en.wikipedia.org/wiki/Porfirio_Andrés_Bautista_García,Dominican Republic,70107014,1077316666,C
Emilio Prud'Homme,https://en.wikipedia.org/wiki/Emilio_Prud'Homme,Dominican Republic,31347161,1106072979,C
Ramón Antonio Ramírez,https://en.wikipedia.org/wiki/Ramón_Antonio_Ramírez,Dominican Republic,52160643,1035340690,Start
Roberto Salcedo Sr.,https://en.wikipedia.org/wiki/Roberto_Salcedo_Sr.,Dominican Republic,44413611,993659584,Stub
Juan Sánchez Ramírez,https://en.wikipedia.org/wiki/Juan_Sánchez_Ramírez,Dominican Republic,28787292,1105825050,GA
Francisco del Rosario Sánchez,https://en.wikipedia.org/wiki/Francisco_del_Rosario_Sánchez,Dominican Republic,1756042,1114871208,C
Julián Serulle,https://en.wikipedia.org/wiki/Julián_Serulle,Dominican Republic,35885523,1097964726,Stub
Josefina Stubbs,https://en.wikipedia.org/wiki/Josefina_Stubbs,Dominican Republic,51909380,1088363736,Start
Jack Veneno,https://en.wikipedia.org/wiki/Jack_Veneno,Dominican Republic,2938787,1112440058,C
Geovanny Vicente,https://en.wikipedia.org/wiki/Geovanny_Vicente,Dominican Republic,54518632,1114317884,GA
Abelardo Vicioso,https://en.wikipedia.org/wiki/Abelardo_Vicioso,Dominican Republic,47095381,1110188274,C
Elías Wessin y Wessin,https://en.wikipedia.org/wiki/Elías_Wessin_y_Wessin,Dominican Republic,24374579,1114635263,Start
Jorge Radhamés Zorrilla Ozuna,https://en.wikipedia.org/wiki/Jorge_Radhamés_Zorrilla_Ozuna,Dominican Republic,45305408,1106088248,C
Esthela Acero,https://en.wikipedia.org/wiki/Esthela_Acero,Ecuador,71288038,1100224092,Start
Julio Martinez Acosta,https://en.wikipedia.org/wiki/Julio_Martinez_Acosta,Ecuador,41381286,1105923366,Stub
Vanessa Álava,https://en.wikipedia.org/wiki/Vanessa_Álava,Ecuador,71207698,1114956349,Start
Mónica Alemán,https://en.wikipedia.org/wiki/Mónica_Alemán,Ecuador,71222558,1101823559,Stub
Andrés Arauz,https://en.wikipedia.org/wiki/Andrés_Arauz,Ecuador,65632756,1089361728,C
Verónica Arias,https://en.wikipedia.org/wiki/Verónica_Arias,Ecuador,69456382,1112616294,Stub
Aurora Estrada y Ayala,https://en.wikipedia.org/wiki/Aurora_Estrada_y_Ayala,Ecuador,71253637,1100691086,Start
Fernando Balda,https://en.wikipedia.org/wiki/Fernando_Balda,Ecuador,57831791,1089729036,Start
José Agusto Briones,https://en.wikipedia.org/wiki/José_Agusto_Briones,Ecuador,67751489,1102730328,Stub
Carlos Arizaga Toral,https://en.wikipedia.org/wiki/Carlos_Arizaga_Toral,Ecuador,67858852,1064128763,Stub
Marjorie Chávez,https://en.wikipedia.org/wiki/Marjorie_Chávez,Ecuador,71301090,1112844007,Start
María Sol Corral,https://en.wikipedia.org/wiki/María_Sol_Corral,Ecuador,71439755,1107106836,Start
Jaime Durán Barba,https://en.wikipedia.org/wiki/Jaime_Durán_Barba,Ecuador,48561538,1100507604,C
Guillermo Franco (Ecuadorian general),https://en.wikipedia.org/wiki/Guillermo_Franco_(Ecuadorian_general),Ecuador,26369624,1068937034,Start
Jaime Galarza Zavala,https://en.wikipedia.org/wiki/Jaime_Galarza_Zavala,Ecuador,40937880,1080321019,Stub
Paúl Granda,https://en.wikipedia.org/wiki/Paúl_Granda,Ecuador,71294012,1111707153,Start
Pablo Guerrero Martinez,https://en.wikipedia.org/wiki/Pablo_Guerrero_Martinez,Ecuador,41050361,1105653105,Start
Marcel Jacobo Laniado de Wind,https://en.wikipedia.org/wiki/Marcel_Jacobo_Laniado_de_Wind,Ecuador,36810083,1112113877,C
Wilfrido Lucero,https://en.wikipedia.org/wiki/Wilfrido_Lucero,Ecuador,69971768,1089844227,Stub
Luis A. Martínez,https://en.wikipedia.org/wiki/Luis_A._Martínez,Ecuador,41088511,976245134,Start
Pedro Moncayo,https://en.wikipedia.org/wiki/Pedro_Moncayo,Ecuador,21513992,1012131605,Stub
Fabrizio Moreira,https://en.wikipedia.org/wiki/Fabrizio_Moreira,Ecuador,35216708,1115104227,C
Gustavo Pareja Cisneros,https://en.wikipedia.org/wiki/Gustavo_Pareja_Cisneros,Ecuador,55045585,1100507663,GA
Luis Parodi,https://en.wikipedia.org/wiki/Luis_Parodi,Ecuador,63687665,1100954886,Stub
Ismael Pérez Pazmiño,https://en.wikipedia.org/wiki/Ismael_Pérez_Pazmiño,Ecuador,40910487,1059389501,Stub
Ana María Raffo,https://en.wikipedia.org/wiki/Ana_María_Raffo,Ecuador,71210792,1106374007,Start
Anita Rivas,https://en.wikipedia.org/wiki/Anita_Rivas,Ecuador,71266018,1110727761,Start
Filoteo Samaniego,https://en.wikipedia.org/wiki/Filoteo_Samaniego,Ecuador,40685601,1030112553,Start
Andrea Scacco,https://en.wikipedia.org/wiki/Andrea_Scacco,Ecuador,71221803,1107575467,Stub
Doris Soliz,https://en.wikipedia.org/wiki/Doris_Soliz,Ecuador,71497153,1104752991,Start
Jhajaira Urresta,https://en.wikipedia.org/wiki/Jhajaira_Urresta,Ecuador,71596960,1106775671,Start
Marllely Vásconez,https://en.wikipedia.org/wiki/Marllely_Vásconez,Ecuador,49552179,1059389245,Stub
Alfredo Vera Vera,https://en.wikipedia.org/wiki/Alfredo_Vera_Vera,Ecuador,34244756,1018172533,Stub
Nathalie Viteri,https://en.wikipedia.org/wiki/Nathalie_Viteri,Ecuador,70773294,1098337219,Start
Mohsen Badawi,https://en.wikipedia.org/wiki/Mohsen_Badawi,Egypt,5348698,1091871137,Start
Abdelfattah al-Banna,https://en.wikipedia.org/wiki/Abdelfattah_al-Banna,Egypt,32482524,949091502,Stub
Joseph Cattaui,https://en.wikipedia.org/wiki/Joseph_Cattaui,Egypt,62816599,1093741477,Start
Khaled Dawoud,https://en.wikipedia.org/wiki/Khaled_Dawoud,Egypt,41351231,1017821131,Stub
Ibrahim El-Gohary,https://en.wikipedia.org/wiki/Ibrahim_El-Gohary,Egypt,10733961,1113646184,Start
Rafik Habib,https://en.wikipedia.org/wiki/Rafik_Habib,Egypt,37868230,1112390859,Start
Mohamed Ismail,https://en.wikipedia.org/wiki/Mohamed_Ismail,Egypt,42163229,1109380868,C
Mahmoud Ahmad Ibiary,https://en.wikipedia.org/wiki/Mahmoud_Ahmad_Ibiary,Egypt,48959648,1102928507,Start
Mona Makram-Ebeid,https://en.wikipedia.org/wiki/Mona_Makram-Ebeid,Egypt,58565422,1091152817,Stub
Ahmad Mazlum,https://en.wikipedia.org/wiki/Ahmad_Mazlum,Egypt,55304527,1097464922,Start
George Messiha,https://en.wikipedia.org/wiki/George_Messiha,Egypt,47039919,1065964569,Stub
Mostafa Alnagar,https://en.wikipedia.org/wiki/Mostafa_Alnagar,Egypt,39615690,1110347217,C
Diaa Rashwan,https://en.wikipedia.org/wiki/Diaa_Rashwan,Egypt,58881476,1096659866,Start
Talaat Sadat,https://en.wikipedia.org/wiki/Talaat_Sadat,Egypt,7718919,1113508683,Start
Miguel Álvarez Castro,https://en.wikipedia.org/wiki/Miguel_Álvarez_Castro,El Salvador,40806608,1009883569,Stub
Mario Antonio Andino,https://en.wikipedia.org/wiki/Mario_Antonio_Andino,El Salvador,65002927,1095255953,Stub
Antonio Gutiérrez y Ulloa,https://en.wikipedia.org/wiki/Antonio_Gutiérrez_y_Ulloa,El Salvador,66069288,1105274896,C
José Ramón Ávalos Navarrete,https://en.wikipedia.org/wiki/José_Ramón_Ávalos_Navarrete,El Salvador,65296581,1088750353,Stub
José Alejandro de Aycinena,https://en.wikipedia.org/wiki/José_Alejandro_de_Aycinena,El Salvador,67380108,1105274921,Start
Walter Béneke,https://en.wikipedia.org/wiki/Walter_Béneke,El Salvador,64312653,1036422087,GA
Nayib Bukele,https://en.wikipedia.org/wiki/Nayib_Bukele,El Salvador,46452145,1115246110,FA
Fabio Castillo Figueroa,https://en.wikipedia.org/wiki/Fabio_Castillo_Figueroa,El Salvador,39523716,1057050739,Stub
Ernesto Antonio Claramount Roseville,https://en.wikipedia.org/wiki/Ernesto_Antonio_Claramount_Roseville,El Salvador,49770698,1034388138,Start
Ciro Cruz Zepeda,https://en.wikipedia.org/wiki/Ciro_Cruz_Zepeda,El Salvador,48449471,1071719706,Start
Héctor Dada Hirezi,https://en.wikipedia.org/wiki/Héctor_Dada_Hirezi,El Salvador,65296621,1088750376,Stub
Carmen Elena Figueroa,https://en.wikipedia.org/wiki/Carmen_Elena_Figueroa,El Salvador,36851954,1106252521,Stub
Hugo Lindo,https://en.wikipedia.org/wiki/Hugo_Lindo,El Salvador,52088217,1101534127,C
Gustavo López Davidson,https://en.wikipedia.org/wiki/Gustavo_López_Davidson,El Salvador,71501026,1104260658,Start
Sandra Yanira Martínez Tobar,https://en.wikipedia.org/wiki/Sandra_Yanira_Martínez_Tobar,El Salvador,68230047,1048377361,C
Román Mayorga Quirós,https://en.wikipedia.org/wiki/Román_Mayorga_Quirós,El Salvador,65002928,1088749527,Stub
José Antonio Morales Ehrlich,https://en.wikipedia.org/wiki/José_Antonio_Morales_Ehrlich,El Salvador,65296665,1101436222,Stub
Mario Ponce,https://en.wikipedia.org/wiki/Mario_Ponce,El Salvador,64001389,1050654642,Stub
Aníbal Portillo,https://en.wikipedia.org/wiki/Aníbal_Portillo,El Salvador,32818599,1114960545,Stub
Sigfrido Reyes Morales,https://en.wikipedia.org/wiki/Sigfrido_Reyes_Morales,El Salvador,33281224,1097238430,Start
Eeileen Romero,https://en.wikipedia.org/wiki/Eeileen_Romero,El Salvador,69116941,1100828554,Start
Rubén Alonso Rosales,https://en.wikipedia.org/wiki/Rubén_Alonso_Rosales,El Salvador,11797165,1115304883,Start
José Gregorio Salazar,https://en.wikipedia.org/wiki/José_Gregorio_Salazar,El Salvador,9876721,1113680889,Start
Guillermo Ungo,https://en.wikipedia.org/wiki/Guillermo_Ungo,El Salvador,1468195,1066079120,Stub
José Francisco Valiente,https://en.wikipedia.org/wiki/José_Francisco_Valiente,El Salvador,32956512,1009883792,Stub
José Arturo Vásquez Machado,https://en.wikipedia.org/wiki/José_Arturo_Vásquez_Machado,El Salvador,25141523,1106096227,Start
Juan Vicente Villacorta Díaz,https://en.wikipedia.org/wiki/Juan_Vicente_Villacorta_Díaz,El Salvador,10036152,1100804127,Start
César Yanes Urías,https://en.wikipedia.org/wiki/César_Yanes_Urías,El Salvador,69148398,1114064666,Stub
Xavier Zablah Bukele,https://en.wikipedia.org/wiki/Xavier_Zablah_Bukele,El Salvador,66949281,1098271042,Stub
Teresa Efua Asangono,https://en.wikipedia.org/wiki/Teresa_Efua_Asangono,Equatorial Guinea,65667670,1094993024,Stub
Edward Barleycorn,https://en.wikipedia.org/wiki/Edward_Barleycorn,Equatorial Guinea,24648573,969610175,Stub
Adolfo Obiang Biko,https://en.wikipedia.org/wiki/Adolfo_Obiang_Biko,Equatorial Guinea,11458007,1105469931,C
Rita Bosaho,https://en.wikipedia.org/wiki/Rita_Bosaho,Equatorial Guinea,48943913,1092491399,Start
Acacio Mañé Ela,https://en.wikipedia.org/wiki/Acacio_Mañé_Ela,Equatorial Guinea,47221362,1085315018,Start
Pelayo Eribo,https://en.wikipedia.org/wiki/Pelayo_Eribo,Equatorial Guinea,30143231,1114272312,Start
Gabriel Mbaga Obiang Lima,https://en.wikipedia.org/wiki/Gabriel_Mbaga_Obiang_Lima,Equatorial Guinea,65642874,1108829755,C
Atanasio Ndongo Miyone,https://en.wikipedia.org/wiki/Atanasio_Ndongo_Miyone,Equatorial Guinea,24378563,1094094634,Start
Gaudencio Mohaba Mesu,https://en.wikipedia.org/wiki/Gaudencio_Mohaba_Mesu,Equatorial Guinea,66234699,1080067659,Stub
Cruz Melchor Eya Nchama,https://en.wikipedia.org/wiki/Cruz_Melchor_Eya_Nchama,Equatorial Guinea,5970349,1106746387,Start
Armengol Ondo Nguema,https://en.wikipedia.org/wiki/Armengol_Ondo_Nguema,Equatorial Guinea,3597011,1040383681,Stub
Eulogio Oyó,https://en.wikipedia.org/wiki/Eulogio_Oyó,Equatorial Guinea,62841791,1085896072,Stub
Ahmed Mohammed Nasser,https://en.wikipedia.org/wiki/Ahmed_Mohammed_Nasser,Eritrea,71647393,1110425153,Start
Ambaye Wolde Mariam,https://en.wikipedia.org/wiki/Ambaye_Wolde_Mariam,Eritrea,51590351,1065904185,C
Girma Asmerom,https://en.wikipedia.org/wiki/Girma_Asmerom,Eritrea,36701866,1093428364,Start
Tedla Bairu,https://en.wikipedia.org/wiki/Tedla_Bairu,Eritrea,918162,1068397028,Stub
Berhane Habtemariam,https://en.wikipedia.org/wiki/Berhane_Habtemariam,Eritrea,9134199,1077790341,Stub
Ibrahim Harun,https://en.wikipedia.org/wiki/Ibrahim_Harun,Eritrea,47214835,983020940,Stub
Abraha Kassa,https://en.wikipedia.org/wiki/Abraha_Kassa,Eritrea,4635397,1074904726,Stub
Abdulkadir Kebire,https://en.wikipedia.org/wiki/Abdulkadir_Kebire,Eritrea,38597984,1106388672,C
Abraham Kidane,https://en.wikipedia.org/wiki/Abraham_Kidane,Eritrea,6939294,1007942515,Stub
Mohammed Saeed Nawed,https://en.wikipedia.org/wiki/Mohammed_Saeed_Nawed,Eritrea,39720301,723260380,Stub
Ibrahim Omer,https://en.wikipedia.org/wiki/Ibrahim_Omer,Eritrea,64342819,1106896920,C
Romodan Mohammed Nur,https://en.wikipedia.org/wiki/Romodan_Mohammed_Nur,Eritrea,70576186,1104147526,Start
